"clickAndWait"	"//img[contains(@src	'http://assets1.ignimgs.com/vid/thumbnails/user/2014/02/14/southparkthumb_160w.jpg')]"	EMPTY
"selectWindow"	"name=2TXtGIgF"	EMPTY
"clickAndWait"	"link=Comics"	EMPTY
"selectWindow"	"name=2TXtGIgF"	EMPTY
"clickAndWait"	"link=Batman Get a New Sidekick in Batman #28!"	EMPTY
"selectWindow"	"name=2TXtGIgF"	EMPTY
"click"	"//div[@id='outbrain_widget_0']/div/div/div/div[3]/a[2]/div"	EMPTY
"selectWindow"	"name=2TXtGIgF"	EMPTY
"clickAndWait"	"link=3DS"	EMPTY
"selectWindow"	"name=2TXtGIgF"	EMPTY
"clickAndWait"	"link=Characters"	EMPTY
"selectWindow"	"name=2TXtGIgF"	EMPTY
"clickAndWait"	"css=img[alt=\"User icon for GamingMedia\"]"	EMPTY
"selectWindow"	"name=2TXtGIgF"	EMPTY
"clickAndWait"	"css=img[alt=\"Kirby's Dream Collection: Special Edition\"]"	EMPTY
"selectWindow"	"name=2TXtGIgF"	EMPTY
"clickAndWait"	"link=Tech"	EMPTY
"selectWindow"	"name=2TXtGIgF"	EMPTY
"clickAndWait"	"link=Review Guide"	EMPTY
"selectWindow"	"name=2TXtGIgF"	EMPTY
"clickAndWait"	"link=Database Team"	EMPTY
"selectWindow"	"name=2TXtGIgF"	EMPTY
"click"	"css=div.item-container.ob-recIdx-1> div.ob-rec-link-img.ob-tcolor > img.strip-img"	EMPTY
"click"	"link=Read Manga"	EMPTY
"clickAndWait"	"link=Full List"	EMPTY
"clickAndWait"	"link=Air Gear"	EMPTY
"clickAndWait"	"link=2 days ago Area D 68The Hamelin Twins 2"	EMPTY
"click"	"link=Read Manga"	EMPTY
"clickAndWait"	"link=Fairy Tail"	EMPTY
"clickAndWait"	"link=Recruitment"	EMPTY
"clickAndWait"	"link=Privacy Policy"	EMPTY
"clickAndWait"	"link=RSS Feed"	EMPTY
"select"	"id=c_16203_drpOrigem"	"label=Árvore"
"select"	"id=c_16203_drpDestino"	"label=Carreira"
"clickAndWait"	"id=c_16203_btnSubmit"	EMPTY
"clickAndWait"	"link=Tarifários"	EMPTY
"waitForPopUpAndWait"	"_self"	"30000"
"clickAndWait"	"link=Estacionamento"	EMPTY
"waitForPopUpAndWait"	"_self"	"30000"
"clickAndWait"	"link=Direitos e Deveres"	EMPTY
"waitForPopUpAndWait"	"_self"	"30000"
"clickAndWait"	"link=FAQ’s"	EMPTY
"waitForPopUpAndWait"	"_self"	"30000"
"clickAndWait"	"link=Rotas Turísticas"	EMPTY
"waitForPopUpAndWait"	"_self"	"30000"
"click"	"link=Horários e Frequências"	EMPTY
"click"	"link=Andante"	EMPTY
"click"	"link=Mapa da Rede"	EMPTY
"click"	"link=Metro no Facebook"	EMPTY
"click"	"link=Metro no Twitter"	EMPTY
"clickAndWait"	"link=ASSOCIATIVISMO"	EMPTY
"clickAndWait"	"link=CIDADANIA"	EMPTY
"clickAndWait"	"link=CULTURA"	EMPTY
"clickAndWait"	"link=EDUCAÇÃO E FORMAÇÃO"	EMPTY
"clickAndWait"	"link=EMPREGO E EMPREENDEDORISMO"	EMPTY
"clickAndWait"	"link=HABITAÇÃO"	EMPTY
"clickAndWait"	"link=SAÚDE E SEXUALIDADE"	EMPTY
"clickAndWait"	"link=TECNOLOGIA"	EMPTY
"clickAndWait"	"link=Obter Formação"	EMPTY
"clickAndWait"	"link=A pílula"	EMPTY
"click"	"link=exact:A pílula - Como actua?"	EMPTY
"click"	"link=exact:Como tomar a pílula?"	EMPTY
"click"	"link=exact:Que fazer no caso de vómitos e/ou diarreia?"	EMPTY
"clickAndWait"	"xpath=(//a[contains(text()	'Sexualidade')])[5]"	EMPTY
"clickAndWait"	"//form[@id='aspnetForm']/table/tbody/tr/td[3]/div[2]/div[4]/div[19]/div[2]/a/span"	EMPTY
"clickAndWait"	"link=Formar uma associação"	EMPTY
"clickAndWait"	"link=Programa de Incentivo ao Desenvolvimento Associativo (IDA)"	EMPTY
"clickAndWait"	"id=ctl00_PlaceHolderOuterMain_PlaceHolderMain_displaymodepanel1_IpjEventsSearch_btnSearchEvents"	EMPTY
"select"	"id=ctl00_PlaceHolderOuterMain_PlaceHolderMain_displaymodepanel1_IpjEventsSearch_ddlDistrict"	"label=Porto"
"clickAndWait"	"css=option[value=\"PT\"]"	EMPTY
"select"	"id=ctl00_PlaceHolderOuterMain_PlaceHolderMain_displaymodepanel1_IpjEventsSearch_ddlCounty"	"label=Porto"
"clickAndWait"	"id=ctl00_PlaceHolderOuterMain_PlaceHolderMain_displaymodepanel1_IpjEventsSearch_btnSearchEvents"	EMPTY
"select"	"id=ctl00_PlaceHolderOuterMain_PlaceHolderMain_displaymodepanel1_IpjEventsSearch_ddlCounty"	"label=Santo Tirso"
"clickAndWait"	"id=ctl00_PlaceHolderOuterMain_PlaceHolderMain_displaymodepanel1_IpjEventsSearch_btnSearchEvents"	EMPTY
"select"	"id=ctl00_PlaceHolderOuterMain_PlaceHolderMain_displaymodepanel1_IpjEventsSearch_ddlCounty"	"label=Selecciona..."
"clickAndWait"	"id=ctl00_PlaceHolderOuterMain_PlaceHolderMain_displaymodepanel1_IpjEventsSearch_btnSearchEvents"	EMPTY
"type"	"id=ctl00_PlaceHolderOuterMain_PlaceHolderMain_displaymodepanel1_IpjEventsSearch_txtBeginDate"	"27-11-2000"
"type"	"id=ctl00_PlaceHolderOuterMain_PlaceHolderMain_displaymodepanel1_IpjEventsSearch_txtEndDate"	"17-02-2014"
"clickAndWait"	"id=ctl00_PlaceHolderOuterMain_PlaceHolderMain_displaymodepanel1_IpjEventsSearch_btnSearchEvents"	EMPTY
"clickAndWait"	"link=Ter a minha casa"	EMPTY
"clickAndWait"	"link=CULTURA"	EMPTY
"clickAndWait"	"css=img[alt=\"INOV- Art\"]"	EMPTY
"clickAndWait"	"link=CENTRO DE CONHECIMENTO DA JUVENTUDE"	EMPTY
"clickAndWait"	"link=VOLUNTARIADO"	EMPTY
"clickAndWait"	"link=Sobre o Portal"	EMPTY
"clickAndWait"	"css=#yui_3_8_1_1_1392891554956_667 > span"	EMPTY
"click"	"id=yui_3_9_1_1_1392891563683_548"	EMPTY
"click"	"id=yui_3_9_1_1_1392891563683_2313"	EMPTY
"click"	"id=yui_3_9_1_1_1392891563683_3169"	EMPTY
"click"	"id=yui_3_9_1_1_1392891563683_4026"	EMPTY
"click"	"id=yui_3_9_1_1_1392891563683_4895"	EMPTY
"click"	"id=yui_3_9_1_1_1392891563683_5763"	EMPTY
"click"	"id=yui_3_9_1_1_1392891563683_6711"	EMPTY
"click"	"id=yui_3_9_1_1_1392891563683_7164"	EMPTY
"click"	"id=yui_3_9_1_1_1392891563683_4026"	EMPTY
"click"	"id=yui_3_9_1_1_1392891563683_9059"	EMPTY
"clickAndWait"	"css=#yui_3_8_1_1_1392891254798_791 > span"	EMPTY
"clickAndWait"	"id=yui_3_9_1_1_1392891346368_1270"	EMPTY
"clickAndWait"	"id=yui_3_9_1_1_1392891362404_1044"	EMPTY
"clickAndWait"	"link=Injuries"	EMPTY
"click"	"id=mnp-search_box"	EMPTY
"type"	"id=mnp-search_box"	"soccer"
"clickAndWait"	"id=yucs-sprop_button"	EMPTY
"clickAndWait"	"id=yui_3_8_1_1_1392891462964_515"	EMPTY
"clickAndWait"	"id=yui_3_8_1_1_1392891468403_457"	EMPTY
"clickAndWait"	"id=yui_3_8_1_1_1392891471050_515"	EMPTY
"clickAndWait"	"id=yui_3_8_1_1_1392891474347_515"	EMPTY
"click"	"id=yui_3_8_1_1_1392891479379_475"	EMPTY
"clickAndWait"	"id=yui_3_8_1_1_1392891479379_486"	EMPTY
"click"	"link=Yahoo Games"	EMPTY
"clickAndWait"	"link=new edits"	EMPTY
"clickAndWait"	"link=liveblogs"	EMPTY
"clickAndWait"	"link=reviews"	EMPTY
"clickAndWait"	"link=YKTTW"	EMPTY
"clickAndWait"	"link=workshops"	EMPTY
"clickAndWait"	"link=wiki search"	EMPTY
"clickAndWait"	"link=recently new"	EMPTY
"clickAndWait"	"css=img[alt=\"TV Tropes Org\"]"	EMPTY
"clickAndWait"	"link=There Is No Such Thing As Notability"	EMPTY
"click"	"css=div.buttoninterior"	EMPTY
"clickAndWait"	"link=Welcome To TV Tropes"	EMPTY
"click"	"css=div.folderlabelopen"	EMPTY
"click"	"css=div.folderlabel"	EMPTY
"click"	"css=div.folderlabel"	EMPTY
"clickAndWait"	"link=Paratext"	EMPTY
"clickAndWait"	"link=Epigraph"	EMPTY
"clickAndWait"	"link=Pretentious Latin Motto"	EMPTY
"click"	"//div[@onclick=\"togglefolder('folder10');\"]"	EMPTY
"clickAndWait"	"link=Madness Mantra"	EMPTY
"clickAndWait"	"link=Cluster F-Bomb"	EMPTY
"clickAndWait"	"link=The Scottish Trope"	EMPTY
"clickAndWait"	"link=Fake Trap"	EMPTY
"typeAndWait"	"name=q"	"word"
"clickAndWait"	"xpath=(//div[@onclick=\"window.location.href=this.getElementsByTagName('a')[0].href;\"])[7]"	EMPTY
"type"	"id=spot-a"	"estádio do dragão"
"click"	"id=spot-a"	EMPTY
"type"	"id=spot-b"	"faculdade engenharia"
"click"	"id=ui-active-menuitem"	EMPTY
"type"	"id=spot-b"	"faculdade enge"
"click"	"id=ui-active-menuitem"	EMPTY
"type"	"id=spot-a"	"Estádio Do Dragão (futebol Club Do Porto)"
"click"	"css=input.floatRight"	EMPTY
"click"	"css=input.route-calculate"	EMPTY
"click"	"css=tr.odd > td > input[type=\"checkbox\"]"	EMPTY
"click"	"css=td > input[type=\"checkbox\"]"	EMPTY
"click"	"link=Pesquisa Avançada"	EMPTY
"click"	"css=input.route-calculate"	EMPTY
"click"	"link=Pesquisa Avançada"	EMPTY
"click"	"id=iti-linhas-proximas"	EMPTY
"click"	"css=input.route-view-lines"	EMPTY
"click"	"//input[@value='L02_1']"	EMPTY
"click"	"//input[@value='L02_0']"	EMPTY
"click"	"//input[@value='L01_1']"	EMPTY
"click"	"//input[@value='L06_0']"	EMPTY
"click"	"//input[@value='L06_1']"	EMPTY
"click"	"css=tr.odd > td > input[type=\"checkbox\"]"	EMPTY
"click"	"//input[@value='401_1']"	EMPTY
"click"	"//input[@value='700_0']"	EMPTY
"click"	"//input[@value='700_1']"	EMPTY
"click"	"//input[@value='V94_0']"	EMPTY
"click"	"//input[@value='V94_1']"	EMPTY
"click"	"//input[@value='800_0']"	EMPTY
"click"	"//input[@value='800_1']"	EMPTY
"click"	"//input[@value='800_1']"	EMPTY
"click"	"//input[@value='800_0']"	EMPTY
"click"	"//input[@value='800_1']"	EMPTY
"click"	"//input[@value='801_0']"	EMPTY
"click"	"//input[@value='801_1']"	EMPTY
"click"	"//input[@value='806_0']"	EMPTY
"click"	"//input[@value='806_1']"	EMPTY
"click"	"//input[@value='7M_0']"	EMPTY
"click"	"id=iti-paragens"	EMPTY
"click"	"css=input.route-view-stops"	EMPTY
"click"	"id=iti-pontos-de-venda"	EMPTY
"click"	"css=input.route-view-sellers"	EMPTY
"click"	"link=Preciso de ajuda para começar"	EMPTY
"click"	"//div[@id='itinerarium-top']/a[3]/img"	EMPTY
"clickAndWait"	"link=Sobre a FEUP"	EMPTY
"clickAndWait"	"link=Órgãos de Gestão"	EMPTY
"clickAndWait"	"link=Departamentos"	EMPTY
"clickAndWait"	"link=Serviços"	EMPTY
"clickAndWait"	"link=Estudantes"	EMPTY
"clickAndWait"	"link=Pessoal"	EMPTY
"clickAndWait"	"link=Cursos"	EMPTY
"clickAndWait"	"link=I&D e Inovação"	EMPTY
"clickAndWait"	"link=Cooperação"	EMPTY
"clickAndWait"	"link=Candidatos"	EMPTY
"clickAndWait"	"link=Alumni"	EMPTY
"clickAndWait"	"link=Empresas"	EMPTY
"clickAndWait"	"link=Notícias"	EMPTY
"clickAndWait"	"link=Pesquisa"	EMPTY
"clickAndWait"	"css=td.topo > ul > li > a"	EMPTY
"type"	"name=PV_NOME"	"clara sacramento"
"click"	"css=a.cursormao > img.border0"	EMPTY
"selectWindow"	"name=lov921FEUP"	EMPTY
"type"	"xpath=(//input[@name='p_search'])[3]"	"MIEIC"
"clickAndWait"	"css=input[type=\"submit\"]"	EMPTY
"clickAndWait"	"link=Mestrado Integrado"	EMPTY
"selectWindow"	"null"	EMPTY
"clickAndWait"	"css=input[type=\"submit\"]"	EMPTY
"clickAndWait"	"link=Mestrado Integrado em Engenharia Informática e Computação"	EMPTY
"clickAndWait"	"link=Plano de estudos a partir de 2009/10"	EMPTY
"click"	"link=Unidades Curriculares Optativas - 1.º Grupo"	EMPTY
"clickAndWait"	"link=Engenharia de Requisitos de Sistemas de Software"	EMPTY
"clickAndWait"	"link=Outras ocorrências"	EMPTY
"clickAndWait"	"link=2012/2013 (2S)"	EMPTY
"clickAndWait"	"link=Exames"	EMPTY
"clickAndWait"	"css=input[type=\"submit\"]"	EMPTY
"clickAndWait"	"link=Departamento de Engenharia Informática"	EMPTY
"clickAndWait"	"link=Raul Moreira Vidal"	EMPTY
"clickAndWait"	"link=I136"	EMPTY
"clickAndWait"	"css=a[title=\"Piso abaixo\"] > img.border0"	EMPTY
"clickAndWait"	"css=a[title=\"Piso acima\"] > img.border0"	EMPTY
"clickAndWait"	"css=a[title=\"Piso acima\"] > img.border0"	EMPTY
"clickAndWait"	"name=Mapa"	EMPTY
"clickAndWait"	"css=area[alt=\"Edifício G (Civil)\"]"	EMPTY
"clickAndWait"	"css=area[alt=\"Edifício F (Minas e Metalurgia)\"]"	EMPTY
"clickAndWait"	"css=area[alt=\"Edifício E (Química)\"]"	EMPTY
"clickAndWait"	"css=area[alt=\"Edifício H (Civil)\"]"	EMPTY
"click"	"css=#nav_desporto > a > span.txt"	EMPTY
"click"	"css=#nav_economia > a > span.txt"	EMPTY
"click"	"css=#nav_vida > a > span.txt"	EMPTY
"click"	"css=#nav_sociedade > a > span.txt"	EMPTY
"click"	"css=#nav_tecnologia > a > span.txt"	EMPTY
"click"	"css=#videos-launcher > span.txt"	EMPTY
"click"	"css=#nav_local > a > span.txt"	EMPTY
"select"	"id=municipalities"	"label=Albergaria-a-Velha"
"clickAndWait"	"link=Aveiro - GNR deteve 7 condutores em operações na última madrugada na Região. (www.terranova.pt)"	EMPTY
"click"	"link=Sociedade"	EMPTY
"click"	"link=Politica"	EMPTY
"click"	"link=Actualidade"	EMPTY
"clickAndWait"	"link=PROGRAMAÇÃO"	EMPTY
"clickAndWait"	"link=Site Conceptualizado pela Universidade de Aveiro"	EMPTY
"type"	"id=txtpesquisa1"	"palavra"
"clickAndWait"	"id=lnk"	EMPTY
"type"	"id=txtpesquisa1"	"palavras"
"clickAndWait"	"id=lnk"	EMPTY
